WGTP,PWGTP,SOCP,ST,
126,169,-1,23,
126,199,-1,23,
40,40,-1,23,
40,172,537065,23,
40,53,-1,23,
40,175,-1,23,
204,204,132070,23,
204,143,533030,23,
204,182,-1,23,
121,121,131141,23,
121,116,-1,23,
76,76,472111,23,
76,64,-1,23,
141,141,151211,23,
107,107,37201X,23,
291,291,-1,23,
86,86,352010,23,
86,95,291141,23,
86,88,-1,23,
109,109,493022,23,
109,148,372012,23,
109,121,-1,23,
109,120,-1,23,
572,573,311122,23,
572,543,352021,23,
572,395,537065,23,
36,36,-1,23,
36,31,-1,23,
37,36,332011,23,
37,35,471011,23,
50,50,472031,23,
50,61,111021,23,
58,58,252030,23,
58,44,472111,23,
58,103,-1,23,
93,93,172051,23,
93,85,119111,23,
16,16,499071,23,
16,17,-1,23,
177,177,-1,23,
177,150,-1,23,
177,221,435071,23,
147,147,132070,23,
147,135,373011,23,
147,132,433031,23,
147,132,-1,23,
28,28,-1,23,
28,26,-1,23,
46,46,37201X,23,
46,30,537065,23,
25,25,-1,23,
25,28,-1,23,
109,109,-1,23,
119,118,3930XX,23,
80,80,436014,23,
80,42,371012,23,
80,112,371012,23,
17,17,453031,23,
17,16,472031,23,
17,26,453031,23,
102,102,131199,23,
19,18,-1,23,
19,31,352010,23,
19,42,492011,23,
89,90,-1,23,
49,50,1191XX,23,
33,34,291141,23,
33,41,419020,23,
117,117,499071,23,
117,96,319097,23,
117,177,319092,23,
117,121,-1,23,
141,141,414010,23,
141,158,434171,23,
141,283,112021,23,
57,58,1191XX,23,
57,46,291081,23,
57,62,-1,23,
57,62,-1,23,
30,30,-1,23,
126,126,471011,23,
126,135,-1,23,
126,93,151230,23,
151,150,-1,23,
151,138,-1,23,
63,63,291131,23,
63,90,291131,23,
67,66,291020,23,
67,101,251000,23,
198,198,537065,23,
198,374,412031,23,
17,17,-1,23,
17,15,5191XX,23,
139,139,531000,23,
139,177,395011,23,
139,132,-1,23,
138,138,113061,23,
138,237,252020,23,
138,171,-1,23,
138,153,-1,23,
179,179,453031,23,
92,92,454020,23,
265,266,-1,23,
265,299,514020,23,
265,256,-1,23,
265,256,-1,23,
26,26,411011,23,
26,28,412031,23,
26,31,4520XX,23,
26,32,412010,23,
193,192,-1,23,
193,266,-1,23,
30,31,111021,23,
30,28,-1,23,
29,28,-1,23,
192,192,132011,23,
192,273,472031,23,
50,50,311131,23,
50,89,-1,23,
50,56,-1,23,
50,95,-1,23,
72,71,-1,23,
162,162,1191XX,23,
162,157,433031,23,
104,104,291141,23,
104,123,-1,23,
99,98,-1,23,
99,124,-1,23,
99,61,492011,23,
43,42,472XXX,23,
43,47,259040,23,
43,38,-1,23,
25,25,291141,23,
25,26,252050,23,
25,23,-1,23,
44,45,533051,23,
44,42,533051,23,
25,25,311131,23,
25,23,-1,23,
28,29,411012,23,
28,27,436014,23,
104,103,-1,23,
104,136,411011,23,
26,26,-1,23,
26,31,-1,23,
111,111,132051,23,
111,113,292032,23,
111,104,-1,23,
111,98,-1,23,
111,99,-1,23,
111,103,-1,23,
111,85,-1,23,
111,98,-1,23,
77,77,-1,23,
77,78,-1,23,
133,134,514041,23,
133,200,431011,23,
44,44,518021,23,
44,37,311131,23,
44,55,-1,23,
28,28,-1,23,
273,274,-1,23,
273,194,511011,23,
273,204,519020,23,
273,286,-1,23,
24,24,-1,23,
152,152,434171,23,
25,25,533030,23,
25,23,292052,23,
24,24,353031,23,
24,46,412031,23,
24,76,251000,23,
47,47,259040,23,
47,39,252030,23,
88,88,132070,23,
88,97,472061,23,
36,36,434051,23,
82,82,-1,23,
82,90,172011,23,
133,133,119021,23,
133,129,252020,23,
37,36,-1,23,
37,43,-1,23,
26,25,-1,23,
26,21,339030,23,
51,51,411011,23,
51,51,352010,23,
36,35,492020,23,
36,30,471011,23,
144,143,-1,23,
164,164,113031,23,
164,172,-1,23,
241,242,411012,23,
241,170,493023,23,
241,208,-1,23,
50,50,471011,23,
50,44,252010,23,
212,211,413011,23,
212,162,537065,23,
696,696,499052,23,
696,516,434051,23,
39,38,516031,23,
39,34,493031,23,
39,32,-1,23,
39,49,-1,23,
39,77,-1,23,
137,137,2530XX,23,
137,167,-1,23,
137,107,-1,23,
137,108,-1,23,
137,109,-1,23,
137,151,-1,23,
105,105,537051,23,
11,11,113031,23,
11,10,-1,23,
21,20,132011,23,
21,53,252020,23,
20,20,453031,23,
20,24,1191XX,23,
20,37,339030,23,
20,34,412010,23,
20,22,453031,23,
20,18,-1,23,
312,312,-1,23,
39,39,453031,23,
39,50,493040,23,
39,48,-1,23,
39,42,-1,23,
39,30,-1,23,
130,130,434051,23,
115,116,-1,23,
104,103,-1,23,
104,92,1191XX,23,
60,61,-1,23,
17,17,-1,23,
38,38,119111,23,
38,29,339093,23,
51,51,119030,23,
51,108,-1,23,
51,247,5120XX,23,
51,209,419099,23,
66,66,474051,23,
66,30,-1,23,
140,140,537064,23,
140,137,37201X,23,
140,91,412031,23,
140,121,433071,23,
140,115,-1,23,
140,183,-1,23,
174,175,414010,23,
174,188,131161,23,
15,15,-1,23,
15,18,-1,23,
135,136,372012,23,
106,106,-1,23,
106,77,-1,23,
211,212,-1,23,
211,152,373011,23,
28,29,273091,23,
28,98,2530XX,23,
31,31,252020,23,
31,28,-1,23,
30,29,519071,23,
30,23,-1,23,
95,94,472070,23,
95,91,-1,23,
95,140,-1,23,
55,55,414010,23,
55,68,-1,23,
132,132,-1,23,
166,166,-1,23,
166,177,517041,23,
30,30,-1,23,
195,195,112030,23,
195,190,112030,23,
195,219,537065,23,
33,32,1191XX,23,
33,43,21109X,23,
33,65,311122,23,
232,232,439041,23,
232,188,472140,23,
232,161,-1,23,
232,153,-1,23,
27,27,252020,23,
27,19,333050,23,
165,165,411012,23,
165,260,172051,23,
165,413,1191XX,23,
22,22,291210,23,
22,24,-1,23,
117,118,292072,23,
30,30,516040,23,
30,32,514120,23,
38,38,493011,23,
38,32,211019,23,
52,51,113031,23,
52,76,-1,23,
52,75,-1,23,
52,66,-1,23,
52,31,359021,23,
368,368,-1,23,
18,19,-1,23,
18,14,-1,23,
169,169,-1,23,
120,120,411012,23,
96,95,537063,23,
96,86,51609X,23,
282,283,-1,23,
64,64,436014,23,
64,41,37201X,23,
64,67,-1,23,
64,50,433021,23,
95,95,-1,23,
56,56,2590XX,23,
56,63,411011,23,
57,57,-1,23,
75,75,-1,23,
122,122,419099,23,
122,109,533053,23,
61,61,194010,23,
79,80,292010,23,
79,85,-1,23,
122,122,27102X,23,
122,124,419091,23,
122,114,359021,23,
122,124,353031,23,
80,80,-1,23,
80,48,533030,23,
11,11,434121,23,
11,21,371011,23,
11,16,-1,23,
11,13,-1,23,
11,23,-1,23,
21,21,453031,23,
21,17,453031,23,
104,104,-1,23,
104,175,514XXX,23,
27,27,1191XX,23,
27,33,1191XX,23,
27,41,537065,23,
27,80,436014,23,
27,55,-1,23,
57,57,434171,23,
542,543,999920,23,
410,410,-1,23,
410,381,472140,23,
410,267,411011,23,
46,47,211092,23,
46,60,253041,23,
46,102,-1,23,
46,105,-1,23,
22,22,533030,23,
22,27,252020,23,
22,12,-1,23,
22,15,-1,23,
22,15,-1,23,
19,19,352021,23,
19,69,351012,23,
19,35,435061,23,
19,33,-1,23,
362,362,435032,23,
362,267,411011,23,
362,228,-1,23,
362,262,113071,23,
362,220,339030,23,
362,216,453031,23,
211,212,292056,23,
84,84,-1,23,
84,57,-1,23,
107,107,471011,23,
107,110,311131,23,
107,173,-1,23,
107,183,-1,23,
81,81,119013,23,
81,88,433021,23,
81,87,-1,23,
81,94,-1,23,
149,149,311121,23,
149,144,291141,23,
149,134,-1,23,
19,19,-1,23,
41,41,372012,23,
28,28,-1,23,
46,46,-1,23,
46,38,-1,23,
179,179,435051,23,
179,190,439061,23,
179,243,-1,23,
179,160,-1,23,
101,102,-1,23,
101,70,359021,23,
101,97,373011,23,
101,206,-1,23,
18,17,537064,23,
124,124,412031,23,
267,268,-1,23,
267,265,414010,23,
267,454,412021,23,
85,85,353011,23,
85,54,531000,23,
78,78,132070,23,
179,179,553010,23,
179,179,412010,23,
179,193,-1,23,
179,168,-1,23,
204,204,252020,23,
204,207,252020,23,
204,187,-1,23,
204,277,-1,23,
204,193,-1,23,
12,13,4520XX,23,
12,10,439061,23,
12,33,5120XX,23,
12,14,5120XX,23,
12,8,5120XX,23,
12,8,-1,23,
68,68,472031,23,
68,86,517042,23,
68,110,352010,23,
68,126,-1,23,
68,105,-1,23,
68,86,-1,23,
117,116,-1,23,
117,135,472111,23,
117,283,411011,23,
117,222,537065,23,
213,212,331090,23,
213,259,1191XX,23,
74,74,273043,23,
74,73,399041,23,
74,112,-1,23,
34,34,-1,23,
34,34,291210,23,
34,47,352021,23,
34,33,-1,23,
34,39,352021,23,
162,163,1721YY,23,
162,150,411011,23,
63,63,37201X,23,
21,22,311122,23,
21,40,-1,23,
21,31,434051,23,
21,89,-1,23,
184,184,533030,23,
34,34,-1,23,
34,40,-1,23,
55,55,5120XX,23,
55,45,119013,23,
78,78,131111,23,
78,51,112030,23,
96,95,-1,23,
96,89,-1,23,
233,233,17301X,23,
233,135,-1,23,
233,133,-1,23,
233,227,-1,23,
72,71,1191XX,23,
72,66,37201X,23,
36,36,-1,23,
36,26,291141,23,
591,590,132011,23,
591,549,1191XX,23,
591,539,353023,23,
591,730,-1,23,
73,73,131082,23,
73,83,351011,23,
49,50,311131,23,
49,40,431011,23,
49,24,-1,23,
49,35,-1,23,
40,40,472152,23,
260,259,212011,23,
260,277,-1,23,
82,82,-1,23,
118,119,436011,23,
12,12,-1,23,
12,13,211012,23,
148,149,-1,23,
29,29,251000,23,
30,30,472140,23,
30,31,434121,23,
30,105,472140,23,
60,59,392021,23,
60,88,1191XX,23,
60,45,472061,23,
60,48,-1,23,
32,31,411011,23,
32,26,-1,23,
32,39,111021,23,
32,52,-1,23,
25,25,372012,23,
25,25,472152,23,
33,33,131051,23,
33,33,291122,23,
33,29,-1,23,
33,45,-1,23,
60,60,533030,23,
60,61,252020,23,
21,21,1191XX,23,
510,510,-1,23,
142,142,439061,23,
142,77,331011,23,
142,75,-1,23,
142,117,-1,23,
142,143,-1,23,
175,175,1191XX,23,
175,147,433031,23,
159,158,131030,23,
159,141,411011,23,
101,101,434051,23,
101,89,-1,23,
101,108,-1,23,
101,87,514XXX,23,
101,79,271024,23,
101,126,-1,23,
163,163,-1,23,
163,294,472080,23,
163,267,3930XX,23,
163,240,-1,23,
188,188,37201X,23,
188,245,311131,23,
41,41,411011,23,
23,22,411011,23,
23,24,1110XX,23,
108,108,-1,23,
18,18,259040,23,
18,17,111021,23,
75,75,291051,23,
75,49,291051,23,
26,26,434051,23,
26,31,291141,23,
18,18,-1,23,
90,91,472061,23,
90,76,4520XX,23,
96,95,332011,23,
96,142,291141,23,
84,84,292043,23,
84,98,291141,23,
89,89,151230,23,
89,156,252020,23,
67,67,252030,23,
57,56,472181,23,
57,60,434171,23,
79,79,311131,23,
79,124,517041,23,
187,188,439021,23,
37,38,132081,23,
146,146,-1,23,
146,138,-1,23,
154,155,119081,23,
266,265,-1,23,
48,48,352010,23,
48,50,332011,23,
48,71,-1,23,
38,37,151299,23,
38,43,291141,23,
53,53,119111,23,
53,64,519061,23,
53,52,-1,23,
192,192,537062,23,
192,70,-1,23,
81,82,211012,23,
81,114,391000,23,
398,398,119111,23,
398,437,37201X,23,
18,18,5191XX,23,
18,14,439XXX,23,
234,235,353031,23,
234,193,333012,23,
234,260,-1,23,
234,176,-1,23,
121,121,27102X,23,
121,144,131121,23,
121,101,-1,23,
121,103,-1,23,
121,120,-1,23,
167,168,411011,23,
167,187,472031,23,
30,30,194021,23,
30,27,399011,23,
44,44,-1,23,
72,72,-1,23,
72,120,-1,23,
264,264,434041,23,
264,224,399011,23,
41,42,-1,23,
18,18,472070,23,
18,27,436014,23,
40,41,435021,23,
32,32,413091,23,
32,43,431011,23,
32,30,413091,23,
113,113,172051,23,
113,103,439XXX,23,
164,164,472061,23,
164,141,519061,23,
164,173,411011,23,
96,96,-1,23,
96,77,-1,23,
206,206,2911XX,23,
206,110,-1,23,
206,174,352010,23,
206,157,434081,23,
185,186,-1,23,
185,160,-1,23,
26,26,252010,23,
26,26,119013,23,
34,34,433031,23,
34,59,1191XX,23,
31,30,-1,23,
31,28,-1,23,
31,24,-1,23,
43,42,311122,23,
43,67,252010,23,
145,145,-1,23,
145,195,436014,23,
46,46,533030,23,
46,37,-1,23,
88,89,-1,23,
88,84,499060,23,
50,50,533030,23,
50,33,252050,23,
50,37,-1,23,
50,37,-1,23,
50,31,5350XX,23,
50,36,-1,23,
50,46,-1,23,
76,76,131111,23,
76,83,2310XX,23,
252,252,-1,23,
59,58,-1,23,
106,105,434051,23,
106,240,537061,23,
106,171,-1,23,
106,166,472061,23,
124,125,151211,23,
124,63,434121,23,
37,37,252050,23,
37,22,17302X,23,
37,25,-1,23,
18,17,535020,23,
18,18,-1,23,
71,71,433021,23,
71,54,333012,23,
71,70,-1,23,
71,59,-1,23,
71,57,-1,23,
71,59,-1,23,
71,59,-1,23,
56,56,252030,23,
43,43,1191XX,23,
43,39,399032,23,
65,65,252020,23,
65,55,252050,23,
44,45,453031,23,
44,61,211093,23,
44,37,-1,23,
44,28,-1,23,
42,42,351012,23,
42,33,319092,23,
42,75,399011,23,
42,53,-1,23,
42,51,-1,23,
165,165,412031,23,
165,279,436014,23,
165,250,-1,23,
165,190,-1,23,
75,76,291210,23,
75,76,-1,23,
79,79,291141,23,
79,86,436013,23,
79,74,352010,23,
48,47,211021,23,
85,85,-1,23,
31,31,311122,23,
33,33,411011,23,
33,20,37201X,23,
37,37,472031,23,
37,56,319092,23,
28,28,311131,23,
26,26,2530XX,23,
26,21,259040,23,
235,235,471011,23,
235,171,232011,23,
28,29,519020,23,
28,15,292061,23,
28,30,537061,23,
104,104,312020,23,
104,133,511011,23,
104,120,-1,23,
210,211,332011,23,
287,288,519061,23,
287,168,372012,23,
657,657,533052,23,
657,402,-1,23,
657,454,-1,23,
188,188,472140,23,
188,244,352010,23,
188,345,-1,23,
139,139,453031,23,
14,14,511011,23,
14,16,419020,23,
14,35,434051,23,
78,78,2530XX,23,
37,36,-1,23,
118,118,493023,23,
151,151,252030,23,
151,178,259040,23,
151,126,-1,23,
151,126,-1,23,
172,172,131111,23,
172,160,-1,23,
106,107,292010,23,
106,109,471011,23,
96,95,172051,23,
96,97,211012,23,
44,44,273041,23,
44,56,434051,23,
44,49,434051,23,
44,52,-1,23,
100,99,412010,23,
100,137,472061,23,
22,23,-1,23,
22,23,-1,23,
111,110,414010,23,
111,95,291141,23,
228,227,252030,23,
228,161,113021,23,
228,196,-1,23,
228,239,-1,23,
228,241,-1,23,
228,175,-1,23,
33,33,-1,23,
33,40,537065,23,
192,192,532010,23,
192,188,399031,23,
192,180,-1,23,
783,782,434171,23,
11,11,436014,23,
11,15,-1,23,
116,116,351012,23,
28,29,2590XX,23,
28,28,411011,23,
28,40,352021,23,
187,188,-1,23,
187,166,-1,23,
122,122,-1,23,
122,137,319097,23,
74,74,-1,23,
74,96,-1,23,
15,15,113021,23,
15,16,131070,23,
168,169,472XXX,23,
168,244,439041,23,
168,248,353023,23,
269,269,-1,23,
81,81,-1,23,
30,30,395092,23,
30,32,-1,23,
189,189,232011,23,
189,133,4990XX,23,
189,118,-1,23,
189,117,-1,23,
114,115,511011,23,
114,151,113031,23,
621,621,372012,23,
209,208,435071,23,
209,206,352021,23,
209,110,-1,23,
209,174,-1,23,
209,210,-1,23,
209,174,-1,23,
22,21,436014,23,
22,28,252020,23,
51,51,353031,23,
124,123,434171,23,
83,83,351011,23,
83,115,472140,23,
114,115,537062,23,
114,93,151241,23,
114,100,-1,23,
133,133,-1,23,
79,80,352021,23,
79,70,472061,23,
43,43,-1,23,
38,38,493040,23,
38,54,319092,23,
38,42,-1,23,
106,106,251000,23,
106,107,251000,23,
24,23,113031,23,
24,26,1191XX,23,
37,37,-1,23,
37,33,439XXX,23,
37,26,-1,23,
37,33,-1,23,
37,26,-1,23,
243,243,15124X,23,
243,133,436011,23,
98,98,-1,23,
149,149,-1,23,
84,84,411011,23,
84,101,399011,23,
25,24,-1,23,
25,28,-1,23,
38,38,2530XX,23,
38,78,352010,23,
49,50,-1,23,
49,42,439061,23,
79,79,353031,23,
30,30,253041,23,
30,36,212011,23,
101,100,132011,23,
61,61,311131,23,
61,66,472031,23,
61,94,472031,23,
42,42,-1,23,
42,35,119041,23,
42,37,-1,23,
42,33,-1,23,
30,31,373011,23,
30,33,436014,23,
126,127,151211,23,
126,117,391000,23,
126,210,-1,23,
149,150,1191XX,23,
42,42,439061,23,
42,28,412031,23,
42,31,412031,23,
103,104,-1,23,
103,135,-1,23,
103,78,-1,23,
181,181,537064,23,
181,161,519061,23,
26,27,291141,23,
26,24,131081,23,
52,52,252050,23,
52,40,194021,23,
46,46,311122,23,
46,40,5191XX,23,
46,30,-1,23,
443,443,-1,23,
40,39,252020,23,
40,49,252020,23,
37,37,252020,23,
37,42,519111,23,
37,56,-1,23,
37,53,-1,23,
16,15,119051,23,
16,16,111021,23,
18,18,411012,23,
18,20,292072,23,
89,89,-1,23,
89,107,534010,23,
43,43,113031,23,
43,37,435052,23,
292,291,493023,23,
137,137,351011,23,
137,156,536030,23,
137,141,352010,23,
27,27,4330XX,23,
27,38,514041,23,
27,68,352010,23,
27,47,353031,23,
80,80,-1,23,
80,146,472152,23,
33,32,119141,23,
33,31,-1,23,
84,84,-1,23,
84,94,1191XX,23,
145,144,131041,23,
145,138,533030,23,
202,202,259040,23,
27,27,-1,23,
56,56,319091,23,
56,60,5191XX,23,
68,68,172051,23,
68,61,352021,23,
107,107,-1,23,
107,128,-1,23,
28,28,-1,23,
109,110,311122,23,
109,127,-1,23,
84,84,254022,23,
11,11,491011,23,
66,66,519111,23,
66,66,519111,23,
54,54,514XXX,23,
54,40,311131,23,
210,211,292061,23,
36,36,119013,23,
36,30,119013,23,
36,62,439061,23,
38,38,399099,23,
38,27,436014,23,
38,42,399032,23,
38,34,-1,23,
38,25,-1,23,
134,134,131131,23,
134,162,1110XX,23,
28,29,472031,23,
28,24,311122,23,
25,25,-1,23,
25,26,-1,23,
54,54,212099,23,
206,207,-1,23,
151,152,-1,23,
18,18,-1,23,
18,13,-1,23,
22,23,-1,23,
22,21,-1,23,
76,76,412010,23,
76,106,533052,23,
216,217,436014,23,
216,132,411011,23,
304,305,292061,23,
304,258,537062,23,
103,103,-1,23,
191,191,4990XX,23,
191,287,-1,23,
191,173,-1,23,
191,173,-1,23,
14,14,131023,23,
14,14,-1,23,
14,27,333050,23,
38,38,-1,23,
38,40,412031,23,
133,133,412010,23,
133,155,-1,23,
133,243,439022,23,
204,204,299000,23,
204,230,333012,23,
42,42,517041,23,
159,159,-1,23,
159,159,251000,23,
159,155,-1,23,
159,151,-1,23,
31,31,431011,23,
31,30,514XXX,23,
110,110,-1,23,
22,23,472031,23,
171,171,171020,23,
171,210,-1,23,
41,41,499044,23,
41,49,439061,23,
49,49,5350XX,23,
122,122,-1,23,
122,123,-1,23,
122,99,-1,23,
122,131,-1,23,
138,138,311122,23,
138,167,537062,23,
74,74,1910XX,23,
74,81,299000,23,
23,23,259040,23,
23,28,411011,23,
103,103,211023,23,
103,178,113021,23,
103,160,-1,23,
103,160,-1,23,
189,189,436014,23,
189,182,371012,23,
37,38,211029,23,
37,60,1191XX,23,
146,146,-1,23,
146,155,412010,23,
146,214,151252,23,
21,21,435052,23,
21,19,291141,23,
21,42,353031,23,
130,129,19204X,23,
130,138,291141,23,
130,142,352021,23,
62,61,453031,23,
62,57,311122,23,
62,59,-1,23,
18,18,412010,23,
18,24,435051,23,
92,92,-1,23,
64,63,-1,23,
67,66,493023,23,
67,72,311131,23,
67,60,474051,23,
85,85,319092,23,
161,161,537061,23,
161,156,-1,23,
93,94,-1,23,
41,41,535020,23,
41,14,453031,23,
326,326,412010,23,
326,148,-1,23,
326,139,-1,23,
69,68,-1,23,
23,23,49904X,23,
23,21,519061,23,
79,79,493023,23,
79,82,436014,23,
79,189,-1,23,
79,107,513093,23,
86,85,373011,23,
86,101,291141,23,
18,19,252050,23,
18,18,431011,23,
51,51,17301X,23,
51,46,392021,23,
51,72,-1,23,
53,52,-1,23,
121,121,493023,23,
121,262,-1,23,
46,46,-1,23,
46,55,513011,23,
46,40,-1,23,
306,306,17302X,23,
306,160,433031,23,
306,206,353031,23,
135,134,2530XX,23,
135,133,352010,23,
179,179,292010,23,
179,202,533051,23,
162,162,-1,23,
174,173,372012,23,
174,198,472070,23,
187,187,-1,23,
161,161,291210,23,
161,171,131111,23,
17,17,252030,23,
17,23,433031,23,
28,28,439XXX,23,
28,37,472111,23,
28,37,353031,23,
28,26,-1,23,
22,22,291141,23,
86,86,-1,23,
86,104,533030,23,
86,138,-1,23,
86,139,333050,23,
35,35,434051,23,
35,30,5191XX,23,
31,31,292072,23,
31,30,119030,23,
126,126,132011,23,
126,95,-1,23,
89,89,-1,23,
89,202,-1,23,
40,41,-1,23,
57,57,434051,23,
57,59,252020,23,
57,83,537062,23,
57,66,-1,23,
57,64,-1,23,
155,154,-1,23,
155,271,333012,23,
134,134,-1,23,
134,95,-1,23,
86,85,-1,23,
270,269,514041,23,
113,113,537062,23,
113,145,433071,23,
113,97,-1,23,
17,17,471011,23,
118,118,434051,23,
118,118,371011,23,
43,43,472031,23,
43,58,352010,23,
10,10,-1,23,
10,12,-1,23,
237,238,252020,23,
237,219,211093,23,
237,301,-1,23,
297,297,513092,23,
297,332,113031,23,
18,18,291141,23,
18,23,-1,23,
18,23,-1,23,
175,175,171020,23,
175,185,5191XX,23,
15,14,-1,23,
15,11,27102X,23,
46,46,533030,23,
53,52,132011,23,
53,39,392021,23,
38,38,21109X,23,
164,164,439061,23,
80,80,311122,23,
80,42,472031,23,
193,193,291210,23,
193,229,532010,23,
193,169,-1,23,
193,248,-1,23,
37,37,312020,23,
37,35,471011,23,
468,467,413021,23,
468,708,271024,23,
468,450,-1,23,
38,37,2530XX,23,
38,38,-1,23,
73,73,-1,23,
86,86,291071,23,
86,116,292081,23,
86,98,-1,23,
86,98,-1,23,
86,153,-1,23,
125,125,291051,23,
125,126,251000,23,
125,157,-1,23,
45,44,439111,23,
26,26,471011,23,
26,45,436014,23,
122,122,352021,23,
122,106,-1,23,
122,107,-1,23,
122,123,-1,23,
25,24,132011,23,
25,17,331011,23,
25,22,1721YY,23,
100,100,413091,23,
100,107,414010,23,
25,25,412010,23,
25,35,533030,23,
25,22,-1,23,
25,23,-1,23,
34,34,1191XX,23,
30,30,-1,23,
30,25,-1,23,
141,141,1191XX,23,
28,28,435031,23,
28,46,411011,23,
28,24,533030,23,
28,28,-1,23,
79,78,-1,23,
79,83,-1,23,
159,160,499052,23,
26,26,-1,23,
54,54,517011,23,
45,45,352010,23,
30,30,211029,23,
30,37,499021,23,
30,23,-1,23,
30,21,-1,23,
30,21,-1,23,
157,157,511011,23,
157,169,353011,23,
157,270,-1,23,
34,33,514041,23,
34,28,-1,23,
99,99,-1,23,
99,91,211029,23,
99,188,19204X,23,
129,129,411011,23,
129,120,439061,23,
129,151,-1,23,
129,109,-1,23,
129,165,-1,23,
320,320,472031,23,
320,478,-1,23,
26,26,119141,23,
26,17,1110XX,23,
148,148,-1,23,
148,157,-1,23,
40,41,439061,23,
93,93,-1,23,
93,78,411011,23,
93,104,333012,23,
84,84,131199,23,
84,155,5191XX,23,
84,192,-1,23,
84,192,-1,23,
195,196,132052,23,
195,178,436014,23,
195,246,-1,23,
55,54,-1,23,
55,47,-1,23,
66,66,1191XX,23,
66,79,-1,23,
15,15,119021,23,
15,21,-1,23,
15,18,-1,23,
15,15,-1,23,
142,142,352010,23,
142,135,151299,23,
142,127,-1,23,
142,186,-1,23,
46,47,151252,23,
46,118,151251,23,
46,55,-1,23,
22,23,2530XX,23,
22,17,331011,23,
22,23,-1,23,
56,55,434051,23,
56,40,17302X,23,
56,39,-1,23,
30,31,-1,23,
155,155,-1,23,
61,62,-1,23,
61,56,311122,23,
113,113,454020,23,
113,142,395012,23,
113,116,-1,23,
19,20,37201X,23,
145,145,319091,23,
145,82,37201X,23,
145,258,131111,23,
145,235,-1,23,
145,78,-1,23,
145,118,434051,23,
161,161,533030,23,
161,141,434051,23,
161,262,-1,23,
161,133,-1,23,
29,29,-1,23,
29,22,-1,23,
39,39,419020,23,
39,30,411012,23,
16,15,472061,23,
378,377,131023,23,
378,503,492092,23,
378,274,-1,23,
378,273,-1,23,
98,97,1191XX,23,
98,98,252030,23,
12,12,511011,23,
12,10,-1,23,
108,108,311131,23,
108,74,453031,23,
108,91,-1,23,
148,148,1191XX,23,
148,211,252020,23,
49,49,119151,23,
49,59,519061,23,
17,17,191030,23,
61,62,-1,23,
61,85,-1,23,
27,28,37201X,23,
27,24,517042,23,
27,22,999920,23,
27,20,999920,23,
27,14,-1,23,
88,88,-1,23,
88,84,-1,23,
23,23,1191XX,23,
23,30,-1,23,
23,51,472111,23,
34,34,-1,23,
34,48,-1,23,
36,35,-1,23,
17,16,-1,23,
116,117,131199,23,
116,117,291141,23,
185,186,131070,23,
185,125,271024,23,
185,152,-1,23,
185,147,-1,23,
24,25,472070,23,
24,25,259040,23,
138,138,419020,23,
138,152,411011,23,
57,57,271024,23,
57,39,373011,23,
57,47,-1,23,
57,38,-1,23,
42,42,353031,23,
42,86,17302X,23,
45,46,499021,23,
45,51,-1,23,
74,74,453031,23,
74,58,1110XX,23,
74,57,-1,23,
63,63,-1,23,
63,65,-1,23,
155,155,1191XX,23,
155,200,413091,23,
155,149,435031,23,
79,80,537051,23,
79,105,-1,23,
15,15,-1,23,
15,15,311122,23,
85,86,352010,23,
85,128,359021,23,
154,154,259040,23,
154,153,252050,23,
46,45,333050,23,
46,82,353031,23,
46,69,-1,23,
46,38,-1,23,
46,69,-1,23,
110,109,412022,23,
110,93,434051,23,
110,110,211012,23,
257,256,511011,23,
257,374,-1,23,
257,254,412031,23,
257,264,-1,23,
70,71,436014,23,
248,249,413031,23,
248,331,412010,23,
248,147,-1,23,
248,111,-1,23,
91,91,1191XX,23,
91,90,499060,23,
42,41,433031,23,
42,40,412010,23,
42,39,-1,23,
47,48,519071,23,
47,30,537062,23,
47,132,272022,23,
94,95,472111,23,
94,95,252020,23,
21,21,-1,23,
21,19,537065,23,
43,43,435031,23,
176,175,436014,23,
43,43,431011,23,
43,51,-1,23,
91,91,-1,23,
182,182,132011,23,
182,148,339030,23,
25,24,-1,23,
25,20,-1,23,
40,41,292042,23,
40,23,1191XX,23,
40,30,-1,23,
40,30,-1,23,
39,38,-1,23,
39,26,-1,23,
346,346,413011,23,
346,216,472031,23,
346,323,352010,23,
81,81,493023,23,
211,211,414010,23,
241,241,472111,23,
241,303,412010,23,
241,222,-1,23,
241,222,-1,23,
241,199,-1,23,
241,199,-1,23,
238,238,119021,23,
73,73,-1,23,
73,71,-1,23,
28,28,533030,23,
28,28,-1,23,
28,33,352021,23,
17,17,453031,23,
17,20,373011,23,
17,17,-1,23,
48,47,-1,23,
90,89,-1,23,
126,127,119030,23,
126,123,291210,23,
126,116,-1,23,
126,117,-1,23,
126,115,-1,23,
194,194,411011,23,
194,325,29112X,23,
194,529,-1,23,
97,97,211012,23,
144,144,292072,23,
55,55,434171,23,
55,62,472031,23,
55,70,-1,23,
46,46,4520XX,23,
46,45,111021,23,
46,62,-1,23,
104,104,-1,23,
16,16,131199,23,
19,19,-1,23,
160,159,434051,23,
160,94,533030,23,
160,167,259040,23,
30,30,119051,23,
151,151,1110XX,23,
151,148,399032,23,
142,142,17302X,23,
142,115,-1,23,
34,33,291141,23,
34,22,511011,23,
34,53,-1,23,
34,56,-1,23,
34,28,-1,23,
